user_id,isbn,ratings
33535.0,0971880107,2.757827244354751
37538.0,0971880107,4.162754309121911
40841.0,0971880107,3.7920110003441376
41596.0,0971880107,1.7623829106876543
45666.0,0971880107,2.1721783256006617
46398.0,0971880107,1.8243530231435758
49954.0,0971880107,5.028794136054242
51803.0,0971880107,2.429640260164675
55894.0,0971880107,3.6133122751500704
59994.0,0971880107,3.4229684904100903
60633.0,0971880107,2.758909948566128
61028.0,0971880107,3.0226758296931524
64819.0,0971880107,2.965756384243152
65145.0,0971880107,3.0772514628086
65370.0,0971880107,1.709220803747222
67636.0,0971880107,3.0520180907755488
67704.0,0971880107,3.075957363362968
69378.0,0971880107,1.833401450351741
70153.0,0971880107,3.1654659574399266
71162.0,0971880107,3.727484646206698
71464.0,0971880107,3.566604994269968
72030.0,0971880107,4.032625403666981
74910.0,0971880107,2.434344634273431
79738.0,0971880107,2.4508651338129903
83469.0,0971880107,2.904740576182845
84682.0,0971880107,3.2839728084544557
89867.0,0971880107,2.7056170968742457
91254.0,0971880107,2.2800369698873784
92727.0,0971880107,3.1870327666341614
98655.0,0971880107,2.5966605716697506
104268.0,0971880107,3.2844193198795146
111433.0,0971880107,2.1878978308331987
114434.0,0971880107,2.375316699677555
121070.0,0971880107,3.1238245102511186
127619.0,0971880107,3.2094827009957707
128447.0,0971880107,2.60710281013739
130915.0,0971880107,5.643942242115735
133645.0,0971880107,3.4676571827237277
136139.0,0971880107,2.6424000509924057
136237.0,0971880107,2.288633904654499
141842.0,0971880107,5.046188456394602
142600.0,0971880107,1.6895398958830499
144133.0,0971880107,2.311503161581793
148191.0,0971880107,2.526227298524286
150657.0,0971880107,2.209761988988001
157783.0,0971880107,1.7532454118862935
159720.0,0971880107,2.8490899985396836
160241.0,0971880107,6.054380061882007
161726.0,0971880107,2.3599985407414876
171506.0,0971880107,2.5769544903607655
172406.0,0971880107,3.1881306859625442
173190.0,0971880107,2.2918885064112526
173315.0,0971880107,3.0839284869915184
174657.0,0971880107,3.9063683921724768
175254.0,0971880107,2.100300086984028
178072.0,0971880107,4.469438293596304
179791.0,0971880107,3.8237796433845053
180149.0,0971880107,2.636856855246055
180447.0,0971880107,1.7588509793894624
180795.0,0971880107,3.23657808229026
181316.0,0971880107,3.6138725176622244
190885.0,0971880107,2.2318466784466016
191214.0,0971880107,2.866368400692402
197550.0,0971880107,6.64964607068868
198045.0,0971880107,2.5038793723887607
201521.0,0971880107,1.6596574172148093
204652.0,0971880107,1.7893007694679086
208478.0,0971880107,1.8677818245996158
209486.0,0971880107,2.6575018255728193
210695.0,0971880107,2.814598381753828
216262.0,0971880107,3.4711127619208795
216397.0,0971880107,3.0824932780284113
219132.0,0971880107,2.0993989521943575
219949.0,0971880107,4.107282134361093
225832.0,0971880107,2.1909725342494353
230436.0,0971880107,3.143854373044322
233451.0,0971880107,3.0077879560323577
233857.0,0971880107,3.594527579277276
233871.0,0971880107,2.610974971649373
234784.0,0971880107,4.127901111982599
234925.0,0971880107,2.1687189730089202
235506.0,0971880107,3.085991257770151
235698.0,0971880107,4.49295667393067
237283.0,0971880107,3.2591622830990836
239847.0,0971880107,2.6376771161870223
240541.0,0971880107,2.2286301888567377
242639.0,0971880107,4.199491228868163
245829.0,0971880107,2.3409093985965055
246344.0,0971880107,3.490902330865911
248566.0,0971880107,3.1709466156142745
249827.0,0971880107,2.2284760660250975
254589.0,0971880107,2.240388207452829
258675.0,0971880107,3.7099603564870343
260897.0,0971880107,2.087356391726264
261015.0,0971880107,3.2574763481482187
263078.0,0971880107,2.482633101154234
263979.0,0971880107,2.778783375512046
264415.0,0971880107,5.544780797503787
267881.0,0971880107,5.189806005266733
269607.0,0971880107,3.087531361116729
269852.0,0971880107,2.678793856224964
271364.0,0971880107,2.6318160996523217
22463.0,0345402871,7.068265863153711
28731.0,0345402871,7.002316459774163
35945.0,0345402871,7.094237638574798
37511.0,0345402871,7.483001954597922
41084.0,0345402871,7.867535085626916
55892.0,0345402871,7.102165139258656
67244.0,0345402871,7.455796821563848
86680.0,0345402871,6.276571115598668
107244.0,0345402871,8.855468784350123
170154.0,0345402871,6.30423501151861
204591.0,0345402871,6.17203597470614
234162.0,0345402871,6.9352013798747585
234672.0,0345402871,7.125220766156878
236235.0,0345402871,8.15843200027189
267377.0,0345402871,7.009245930569241
275195.0,0345402871,7.74538740362214
1848.0,0345417623,8.31083896392135
10470.0,0345417623,7.399664277607769
16551.0,0345417623,6.601779038099769
19085.0,0345417623,7.853038760811297
30594.0,0345417623,7.0298068630040165
32188.0,0345417623,7.403649223043348
58351.0,0345417623,7.261582676914744
61935.0,0345417623,7.4101727553213035
67236.0,0345417623,7.687441775788118
80538.0,0345417623,7.612728529362416
103176.0,0345417623,7.429274078456585
105925.0,0345417623,7.337936688335927
106007.0,0345417623,7.423490877793185
110700.0,0345417623,8.336914036657932
115435.0,0345417623,7.897622973215526
119205.0,0345417623,6.613199182011585
132392.0,0345417623,6.92348014588233
133462.0,0345417623,6.929738183377953
135149.0,0345417623,7.032088216939724
152015.0,0345417623,7.096315034795137
161385.0,0345417623,6.942193442670668
165253.0,0345417623,6.394803129261121
179843.0,0345417623,7.056481288097986
185006.0,0345417623,7.79148908011152
191049.0,0345417623,6.645860671740128
192479.0,0345417623,7.941626837695786
197272.0,0345417623,7.479981085298133
210035.0,0345417623,7.232602797775232
225989.0,0345417623,7.368169577750409
227305.0,0345417623,7.396850926690782
231518.0,0345417623,7.879062134615143
234879.0,0345417623,6.981271592095253
235498.0,0345417623,7.321738355242171
240660.0,0345417623,6.557983490059484
248468.0,0345417623,7.493794559565026
249058.0,0345417623,8.057764862531933
254303.0,0345417623,6.433822776111286
266678.0,0345417623,5.144720859434975
266819.0,0345417623,7.11137026659387
22255.0,0312978383,6.520848333879985
31040.0,0312978383,7.0067933120251
61901.0,0312978383,7.994554817464961
135317.0,0312978383,6.761879261916529
135965.0,0312978383,7.508906862338889
147978.0,0312978383,7.098927712545242
17.0,0425099148,6.234977119619997
180975.0,0553264990,7.594000258496539
25981.0,0553278398,4.263013368546757
37168.0,0553278398,9.512756669644936
234672.0,0553278398,7.797684729840306
98930.0,0684823802,7.452860426435408
17.0,0891075275,6.399045739793349
141493.0,0891075275,8.589773091362703
162639.0,0891075275,8.74718873712439
175815.0,0891075275,7.22947605646045
136255.0,0891076182,4.970556815892647
151373.0,0891076182,6.807484561464533
161903.0,0891076182,7.992168203504715
119027.0,0375759778,6.1478300216045465
235867.0,0375759778,6.587797131991845
101606.0,0425163091,6.808391216584501
122519.0,0375406328,6.793547539188553
237856.0,0375406328,6.952773624282768
2766.0,0446310786,8.873894720854404
8253.0,0446310786,9.164983623454603
13850.0,0446310786,9.049440746054549
17950.0,0446310786,6.8534819809789225
45340.0,0446310786,8.318055610963285
46443.0,0446310786,8.51848126834297
49204.0,0446310786,8.859105982142811
55187.0,0446310786,9.125864171054387
57398.0,0446310786,8.418729176511865
59038.0,0446310786,9.220777187511398
63545.0,0446310786,8.213554463740856
72886.0,0446310786,8.250618898184129
89874.0,0446310786,9.042275438334512
98440.0,0446310786,9.037827104661018
98468.0,0446310786,9.098636270695932
101126.0,0446310786,8.357083694297364
104657.0,0446310786,9.087837876066608
117577.0,0446310786,7.7160521585192425
129641.0,0446310786,8.54139775805714
137746.0,0446310786,8.52764021415781
138543.0,0446310786,8.795063646830176
157851.0,0446310786,8.601747600625753
160509.0,0446310786,8.813071927319296
168047.0,0446310786,9.175872445634745
178953.0,0446310786,8.534450976721967
181176.0,0446310786,8.46009975757625
184299.0,0446310786,8.87329662958676
192353.0,0446310786,8.927294719897063
204494.0,0446310786,8.604471536877723
204762.0,0446310786,8.177070063131481
209160.0,0446310786,8.63845753968287
209516.0,0446310786,8.803890034134607
209724.0,0446310786,8.047929079060522
209789.0,0446310786,8.17547490660901
226847.0,0446310786,8.07840808627484
234205.0,0446310786,8.82488423199796
235030.0,0446310786,8.337069388507306
236058.0,0446310786,9.114023492692871
240567.0,0446310786,8.197247585144906
246759.0,0446310786,7.396255684790021
251422.0,0446310786,8.250500228826459
251844.0,0446310786,8.415288816044711
261611.0,0446310786,7.680700109994495
2766.0,0449005615,8.437141670114208
11676.0,0449005615,7.6324637002305895
25981.0,0449005615,5.258456554582804
28945.0,0449005615,7.405379089517008
65791.0,0449005615,7.369534682650939
88738.0,0449005615,7.920235815036132
94542.0,0449005615,7.783897793127485
95173.0,0449005615,7.612783991387228
124175.0,0449005615,7.624983521283384
125222.0,0449005615,7.718288019137748
126604.0,0449005615,7.60814003223175
127359.0,0449005615,7.944909711234404
132686.0,0449005615,7.989915703385299
135149.0,0449005615,7.926389854296817
148263.0,0449005615,8.581884141671663
174807.0,0449005615,8.094916119730517
180314.0,0449005615,8.286496875647302
204783.0,0449005615,7.994900635555812
206107.0,0449005615,6.739148312955994
208510.0,0449005615,8.067197627634426
214223.0,0449005615,7.776952452560139
240710.0,0449005615,7.568997366530972
269280.0,0449005615,7.777098038576103
277722.0,0449005615,7.890855055928138
20462.0,0060168013,7.256365837550884
36554.0,0060168013,9.293516472273051
149667.0,0060168013,7.513227716775707
223096.0,0060168013,7.72836740054913
258147.0,0060168013,8.219048660069115
105904.0,0061099686,6.741025904537817
142579.0,0061099686,6.41358421009187
47316.0,0553582909,7.599402707393592
204524.0,0553582909,7.2767719277360525
22045.0,0671888587,7.606809580825519
25981.0,0671888587,3.526617454794301
39440.0,0671888587,7.520456809970872
59269.0,0671888587,8.161235098622843
168702.0,0671888587,7.177489453012726
173481.0,0671888587,5.4870961416316355
264031.0,0671888587,7.577450413168763
264082.0,0671888587,5.959776278021378
39662.0,0553582747,6.573929211141438
49377.0,0553582747,7.034496413662834
90657.0,0553582747,5.794936523237499
106849.0,0553582747,8.984277337391198
108405.0,0553582747,6.914365836790511
110973.0,0553582747,7.872246449460135
128732.0,0553582747,7.825723989569184
165267.0,0553582747,6.512128446988281
170997.0,0553582747,7.3300503009017
171968.0,0553582747,7.782180441106804
218836.0,0553582747,6.0688492284209765
232736.0,0553582747,7.2671771680269055
241666.0,0553582747,6.8631586086055485
248594.0,0553582747,6.964693548517174
8870.0,0425182908,4.4872546646897815
16010.0,0425182908,5.622357172744097
19570.0,0425182908,5.457352193839653
30035.0,0425182908,4.515645693754704
45315.0,0425182908,4.935960275203313
82842.0,0425182908,5.795994983699304
83287.0,0425182908,6.664462191478721
88278.0,0425182908,4.41268810290786
108405.0,0425182908,5.441817584726432
128742.0,0425182908,5.8818375401165595
195386.0,0425182908,4.6231036550767355
201568.0,0425182908,5.206140940538107
244484.0,0425182908,5.464119202207571
256407.0,0425182908,6.6450984373775315
18979.0,042518630X,5.3466013489443736
23624.0,042518630X,6.442794782622658
42256.0,042518630X,6.68690855537959
72238.0,042518630X,6.5771224050607735
98391.0,042518630X,8.66928418649776
153662.0,042518630X,8.366656269889413
227520.0,042518630X,7.9568389675311355
91103.0,0440223571,6.4006072356709005
94385.0,0440223571,4.45682045063198
101422.0,0440223571,6.373822952029958
240144.0,0440223571,7.997220642657076
35859.0,0842342702,8.13388002896688
67627.0,0842342702,8.166120423166996
68984.0,0842342702,8.274922596504217
108306.0,0842342702,7.485203677999364
135855.0,0842342702,8.034731391837337
246230.0,0842342702,7.377213811416219
251003.0,0842342702,7.831356685534982
251501.0,0842342702,7.662069445451965
260974.0,0842342702,7.2459391188299
51.0,0440225701,7.401801328059996
6866.0,0440225701,6.335056587611125
32036.0,0440225701,5.1343996889366075
32524.0,0440225701,7.117615842653123
36286.0,0440225701,7.36516780910275
43619.0,0440225701,7.519221569681759
56307.0,0440225701,7.834143094595155
84882.0,0440225701,7.067702723254892
119631.0,0440225701,7.771631700259857
130658.0,0440225701,5.2400198024446
134247.0,0440225701,8.081698878596235
137589.0,0440225701,7.5690232260975785
159506.0,0440225701,7.423037304951339
174726.0,0440225701,5.555498266074046
207440.0,0440225701,6.657721135414509
209373.0,0440225701,6.79351986401121
224427.0,0440225701,7.460828478912771
227705.0,0440225701,7.272119961189963
229011.0,0440225701,5.724298402066341
231251.0,0440225701,6.676978536307569
232316.0,0440225701,6.798218143904761
232945.0,0440225701,8.255027425484478
233526.0,0440225701,7.365681921634642
236172.0,0440225701,6.803513042740252
269614.0,0440225701,7.725476022277253
277922.0,0440225701,7.765022768615427
278333.0,0440225701,7.2307375805034555
53.0,0060914068,8.181324427996687
53.0,0245542957,7.348169633226473
209229.0,0380715899,7.252855936425492
58151.0,0671623249,7.814631195045641
75852.0,0671623249,7.273141856012576
114655.0,0671623249,5.335855542807017
255092.0,0671623249,8.71591789708639
259793.0,0671623249,7.646237399312404
58252.0,0679810307,6.308780849182546
75908.0,0679865691,7.136924442086155
245988.0,0345260317,6.414390675738418
11718.0,042511774X,7.571882229381569
111979.0,042511774X,6.66079637888379
114544.0,042511774X,5.833647754173699
152186.0,042511774X,7.696769652683638
152990.0,042511774X,7.549070864004897
180915.0,042511774X,6.035958492281791
186848.0,042511774X,7.360659672509561
223154.0,042511774X,5.65599022902879
241652.0,042511774X,6.398871239997587
1650.0,0804106304,7.55372788938899
1773.0,0804106304,8.243373733066504
3026.0,0804106304,7.345296211812471
7958.0,0804106304,9.079283672716553
11657.0,0804106304,5.542184022016514
25966.0,0804106304,7.850885798932685
28204.0,0804106304,8.050525612778559
30806.0,0804106304,7.827676603847011
36677.0,0804106304,7.581995161307582
36907.0,0804106304,8.81052648248861
45557.0,0804106304,9.14452355251846
49980.0,0804106304,7.971711422864928
60707.0,0804106304,7.19382465167808
68721.0,0804106304,7.538050362975501
96009.0,0804106304,7.821774383532224
96357.0,0804106304,8.218920188010685
106946.0,0804106304,7.880888605396301
122793.0,0804106304,8.382367191294305
142970.0,0804106304,8.464068622736445
144555.0,0804106304,8.42905889931867
158258.0,0804106304,7.53410250958062
158559.0,0804106304,7.984175668566715
168804.0,0804106304,7.955469967711921
194156.0,0804106304,7.908996539688809
203213.0,0804106304,7.813788823528429
212789.0,0804106304,7.077461426387272
218379.0,0804106304,7.974434787012825
227422.0,0804106304,8.451971568363668
229313.0,0804106304,8.705416182672613
233889.0,0804106304,7.152892670680122
234622.0,0804106304,8.142989674225275
244293.0,0804106304,8.205196791655833
250353.0,0804106304,7.347606215425813
258270.0,0804106304,9.027668772396991
264152.0,0804106304,7.975854103138805
269566.0,0804106304,6.59696201095432
270713.0,0804106304,7.855169544819043
274325.0,0804106304,7.94818684214967
255679.0,1853262404,6.175186683035118
118135.0,1853260053,7.6482866531110085
222716.0,1853260053,7.963731662395447
73.0,0060938412,6.265659542246863
23869.0,0060938412,6.077623543952692
7082.0,0140067477,6.676214417847601
9660.0,0140067477,7.615852867898246
11676.0,0140067477,7.384861335623472
32773.0,0140067477,8.399638411905919
43157.0,0140067477,8.491657297849114
72532.0,0140067477,7.945266320338386
74833.0,0140067477,7.9477142865720865
89851.0,0140067477,7.893401481814335
101731.0,0140067477,7.886837810659571
132550.0,0140067477,7.552434146906493
139387.0,0140067477,8.47157764006146
144120.0,0140067477,7.258212292248409
169979.0,0140067477,7.67386764924408
180865.0,0140067477,6.893141959213007
182442.0,0140067477,8.003288937318336
197727.0,0140067477,7.410597416653281
226965.0,0140067477,8.334545540083125
231393.0,0140067477,7.823096704928407
238396.0,0140067477,8.20328868793322
275276.0,0140067477,8.440948035755484
11451.0,0345465083,6.855409639725265
44893.0,0345465083,7.299786176245899
98097.0,0345465083,8.052835669682837
119768.0,0345465083,8.143564348848203
125009.0,0345465083,7.71375458136881
145412.0,0345465083,8.3030161802399
190844.0,0345465083,7.643419003897441
194027.0,0345465083,7.168275844293201
208890.0,0345465083,7.997312867866536
218636.0,0345465083,7.947019852536567
228641.0,0345465083,8.131310587428072
254160.0,0345465083,7.553108750886918
11676.0,1558531025,7.364641844253369
39281.0,1558531025,7.920748204832835
53575.0,1558531025,6.533807337131445
60185.0,1558531025,7.739391650044281
108379.0,1558531025,7.16156153937283
128406.0,1558531025,6.088804577632788
132851.0,1558531025,6.873520661440478
225087.0,1558531025,7.560841034491118
233642.0,1558531025,7.129752547322148
42463.0,0441783589,6.834001116449246
53174.0,0441783589,8.582300642031102
62958.0,0441783589,8.474184929463425
79441.0,0441783589,8.543124471442948
203955.0,0441783589,7.637496557115451
207494.0,0441783589,8.261165781095302
12538.0,0394895894,7.4887202863825575
162855.0,0394895894,7.556239249973374
193814.0,0394895894,7.793793184317897
16090.0,0375410538,5.9539652416491124
52112.0,0375410538,6.866597917944673
223605.0,0375410538,6.839236921907975
83.0,087113375X,6.448596136185033
244964.0,0340767936,7.378084305689907
206794.0,0743403843,6.542491393409922
87.0,0375509038,7.354799096075584
280.0,0316769487,7.42815274516486
7651.0,0316769487,7.735925606724122
10134.0,0316769487,6.720839457691033
13850.0,0316769487,7.9923426355247535
17183.0,0316769487,6.449446131144949
19127.0,0316769487,7.621719263459761
19132.0,0316769487,7.912594420867808
29570.0,0316769487,7.3671023199587315
42305.0,0316769487,7.639807429793253
56856.0,0316769487,7.507859933486911
61854.0,0316769487,7.170768999174864
62172.0,0316769487,7.25908742728372
67487.0,0316769487,7.51568394183807
74286.0,0316769487,7.311425097048796
86290.0,0316769487,7.3848837499670905
102262.0,0316769487,7.975589059276947
108352.0,0316769487,7.416147085424702
109779.0,0316769487,7.13579050438855
112570.0,0316769487,7.162518719086523
113030.0,0316769487,8.543419530262135
117073.0,0316769487,6.720839457691033
123936.0,0316769487,7.337876161628563
135418.0,0316769487,7.409479136968999
139287.0,0316769487,6.342709977297757
141511.0,0316769487,6.647265126877477
142623.0,0316769487,7.743184967009963
174503.0,0316769487,6.514239858800315
185111.0,0316769487,7.157276529532988
186570.0,0316769487,6.909985937643224
189080.0,0316769487,7.279957819372776
189939.0,0316769487,7.352866678784314
192083.0,0316769487,7.218111521744633
196133.0,0316769487,7.078678264357602
200226.0,0316769487,6.848410039240108
204864.0,0316769487,8.224221874373098
211303.0,0316769487,7.046982058780272
215829.0,0316769487,6.278932999685295
217012.0,0316769487,7.102812844630028
219209.0,0316769487,8.199887579094836
228021.0,0316769487,8.042948837053007
240643.0,0316769487,7.293273549874492
242309.0,0316769487,6.027412989896791
244359.0,0316769487,6.7246636540582845
247855.0,0316769487,7.847222675630966
255045.0,0316769487,7.206388609893765
257145.0,0316769487,6.658254356716827
268300.0,0316769487,8.28281089739864
276165.0,0316769487,8.469841535669493
53808.0,8445071408,7.810326088802631
136905.0,8445071408,8.392198010365
192494.0,8445071408,8.114716874701687
92.0,8445071769,8.027305295102634
136905.0,8445071777,8.489352076609261
194864.0,8445071777,9.67920786821789
6575.0,0679429220,6.8002285810789
12154.0,0679429220,6.533310224861012
22888.0,0679429220,7.137013354520498
41084.0,0679429220,7.848400528038636
52066.0,0679429220,7.3340487342625575
60259.0,0679429220,7.432231769528262
88412.0,0679429220,8.46193950616499
106036.0,0679429220,7.5118810561973515
107286.0,0679429220,7.309351854198003
112001.0,0679429220,9.321162221481892
113904.0,0679429220,7.071651425990694
120147.0,0679429220,7.305349408047488
124717.0,0679429220,7.634353071270395
168387.0,0679429220,7.065297836298798
169465.0,0679429220,6.440303453288581
185176.0,0679429220,8.025058640482857
198996.0,0679429220,7.727058585204713
219703.0,0679429220,7.360762060503587
240236.0,0679429220,7.224500630250946
241548.0,0679429220,8.232790526896412
251522.0,0679429220,6.581926210571636
36135.0,0671867156,7.3513664474228735
79740.0,0671867156,4.9846945929848285
104636.0,0671867156,8.625227772879109
110160.0,0671867156,8.062757087533498
110973.0,0671867156,7.106150955584426
125519.0,0671867156,8.885003190351856
162827.0,0671867156,6.248211885612998
187236.0,0671867156,7.625426051894089
187801.0,0671867156,6.029754462262473
204432.0,0671867156,8.187190661428636
204804.0,0671867156,8.439526425331678
76151.0,0312252617,9.05139014697458
278202.0,0312252617,5.275067964674831
11676.0,0312261594,6.985126006566362
60028.0,0312261594,6.057882430822812
89391.0,0312261594,5.72018966189264
41403.0,0316748641,6.436104577393525
99.0,0446677450,7.493451591026461
45557.0,0446677450,8.225637419895152
62316.0,0446677450,6.105075838439386
67840.0,0446677450,8.503423488504229
166123.0,0446677450,7.65780199157103
208867.0,0446677450,6.002977616210038
257602.0,0446677450,7.606364212740513
268622.0,0446677450,7.991760477431469
274308.0,0446677450,7.608954929477093
5268.0,0451166892,7.257583218034934
16782.0,0451166892,8.144833992065406
55075.0,0451166892,7.1728580036929
68156.0,0451166892,7.635318643136668
81394.0,0451166892,6.959442831724174
82102.0,0451166892,7.571899512653954
135776.0,0451166892,6.66408965645406
163851.0,0451166892,6.470749774697523
172512.0,0451166892,7.748513764507443
172742.0,0451166892,8.110411750041996
188685.0,0451166892,7.380343697123247
189279.0,0451166892,7.517863825983001
191728.0,0451166892,6.7741743687483496
204790.0,0451166892,6.956024858566002
209229.0,0451166892,6.852295780928392
223156.0,0451166892,8.195336506777714
276755.0,0451166892,6.811353056290121
231772.0,0553347594,7.306252353937426
6543.0,067976397X,7.538918525900324
21484.0,067976397X,7.640365291069184
28177.0,067976397X,7.671978201806694
85619.0,067976397X,7.165125705791506
135831.0,067976397X,7.2333859102090186
149268.0,067976397X,7.853025402949645
212923.0,067976397X,8.125209521446221
6563.0,0786868716,7.459633977789002
12154.0,0786868716,6.650648327188956
19433.0,0786868716,7.486354961578293
22625.0,0786868716,8.655215221484427
23871.0,0786868716,8.104381938843478
25996.0,0786868716,6.96410798343343
28222.0,0786868716,7.007204441492673
39372.0,0786868716,7.316281656995884
39773.0,0786868716,8.119863915242021
60031.0,0786868716,7.779293306695991
60621.0,0786868716,7.856415107564149
61901.0,0786868716,8.206937729307162
87632.0,0786868716,7.831950357721208
92826.0,0786868716,7.333752212238285
100115.0,0786868716,7.990542651408407
101081.0,0786868716,7.545510545477526
108005.0,0786868716,7.590100667804566
108711.0,0786868716,7.724572192184665
116223.0,0786868716,6.631831380805685
121786.0,0786868716,7.442459543729737
124298.0,0786868716,7.300455666728251
130263.0,0786868716,7.964279437379036
132389.0,0786868716,7.067594837847376
135847.0,0786868716,7.633474705205655
142759.0,0786868716,7.395860970029399
152651.0,0786868716,7.433181521397032
160670.0,0786868716,7.616568593708134
162538.0,0786868716,7.186511773158655
164956.0,0786868716,7.6212393993766305
168642.0,0786868716,7.454039423159897
174918.0,0786868716,8.176362707420028
179019.0,0786868716,7.2463982532342435
182180.0,0786868716,7.731382404878975
182993.0,0786868716,8.611210534779328
201141.0,0786868716,7.280744785223922
204622.0,0786868716,7.621058063633607
209685.0,0786868716,7.16025714243937
216495.0,0786868716,8.071371072101728
225255.0,0786868716,7.246518324274081
226014.0,0786868716,7.547719757407105
235935.0,0786868716,8.34498135006356
236283.0,0786868716,8.760727397294126
241799.0,0786868716,8.130622112513251
248850.0,0786868716,8.099570291709027
253871.0,0786868716,8.198743714072576
253964.0,0786868716,7.473403193753786
263325.0,0786868716,7.616411966658224
263560.0,0786868716,7.074188756116234
270713.0,0786868716,7.629404981200304
175399.0,0671864769,5.959602031889382
109.0,0671521519,6.429061044449335
87141.0,0312953453,8.33291484736271
10596.0,0446608653,6.424444196366447
170568.0,0446608653,7.011872235407433
177838.0,0446608653,7.725867121089617
254863.0,0446608653,6.075898834052685
114.0,0446612545,7.7396507723472885
2152.0,0446612545,6.223008305339468
17461.0,0446612545,7.219069519323928
28709.0,0446612545,6.540607513568228
37311.0,0446612545,7.116642527688644
37320.0,0446612545,7.400308805445004
43529.0,0446612545,6.8221981612571545
66789.0,0446612545,5.645214608312023
104469.0,0446612545,7.561597481135779
118207.0,0446612545,7.40556328575357
159647.0,0446612545,7.888200718221041
160571.0,0446612545,7.28208847911359
161250.0,0446612545,7.8386939233455
183005.0,0446612545,7.309067314089893
188398.0,0446612545,7.43062398676059
190925.0,0446612545,8.10068227990816
201674.0,0446612545,7.312633601150034
224997.0,0446612545,7.124469252343555
234165.0,0446612545,8.14098041261785
266268.0,0446612545,6.625423547094068
267703.0,0446612545,6.6329747865399336
114.0,0446612618,7.739006790774484
223587.0,0446612618,6.98592196234526
54416.0,0451208080,7.0494555001058075
119027.0,0451208080,6.229307610579143
131098.0,0451208080,6.116442466792402
33818.0,0553584383,7.208579617953399
201359.0,0553584383,6.56013652585676
223566.0,0553584383,6.270381168536897
223879.0,0553584383,7.633924010209494
225886.0,0553584383,7.559267475288005
3373.0,0671027360,5.70642554358342
4092.0,0671027360,6.875294979347283
16106.0,0671027360,8.467342914411994
29209.0,0671027360,6.829179010269418
36326.0,0671027360,5.838199062511288
43687.0,0671027360,7.0620982373797965
44728.0,0671027360,7.701659394885669
46595.0,0671027360,7.764311121672432
50225.0,0671027360,6.874102228139438
53456.0,0671027360,6.934107511156051
62966.0,0671027360,8.419037325744117
72575.0,0671027360,8.00803339557378
85757.0,0671027360,7.44154744596579
89602.0,0671027360,6.3299288163538225
89874.0,0671027360,8.626396851171846
91058.0,0671027360,8.333987484692901
109700.0,0671027360,8.675905439186929
110912.0,0671027360,8.729848479985733
