user_id,location_city,location_state,location_country,fix_age
70666,138,37,2,20.0
72523,139,9,2,10.0
72975,140,34,2,30.0
74709,141,21,2,30.0
75691,142,13,2,20.0
75819,143,9,2,10.0
76352,144,17,2,100.0
76368,145,2,0,10.0
76942,87,8,2,30.0
78165,146,56,12,10.0
78754,147,19,2,10.0
78834,148,28,2,30.0
78973,149,36,7,30.0
79186,150,20,2,40.0
79740,54,6,2,30.0
80810,151,6,2,35.0
81088,152,57,6,20.0
81298,153,58,2,30.0
82114,154,8,2,10.0
82893,22,16,2,50.0
83034,150,20,2,10.0
84024,155,16,2,40.0
84611,156,8,2,10.0
85534,157,13,2,50.0
86303,15,10,2,35.0
86969,158,7,2,100.0
87257,159,18,2,10.0
87929,66,7,2,30.0
88006,137,8,2,30.0
90322,160,24,2,10.0
91633,161,8,2,30.0
91832,162,24,2,10.0
93055,163,6,2,10.0
93363,164,21,2,35.0
93643,165,16,2,10.0
93772,66,7,2,10.0
93800,166,17,2,100.0
94139,102,8,2,10.0
94396,167,17,2,100.0
97721,168,8,2,50.0
98012,169,17,2,50.0
98468,170,7,2,35.0
98723,142,13,2,30.0
98923,171,13,2,10.0
100009,4,2,0,50.0
100393,172,8,2,10.0
101209,173,12,2,50.0
102647,174,8,2,20.0
102967,144,17,2,100.0
103315,175,42,2,35.0
103416,176,12,2,35.0
105124,177,24,2,10.0
105937,178,24,2,30.0
105979,179,8,2,30.0
106230,180,16,2,10.0
107201,181,21,2,40.0
107244,182,50,2,100.0
107784,183,11,2,10.0
108143,142,13,2,20.0
108247,184,15,2,10.0
110127,185,42,2,10.0
110440,186,30,2,30.0
110558,187,8,2,10.0
110973,188,49,2,50.0
112001,189,30,2,50.0
112093,190,42,2,40.0
112280,191,6,2,100.0
113328,192,9,2,10.0
114544,193,8,2,40.0
115003,194,15,2,50.0
115120,195,8,2,30.0
116127,44,2,0,10.0
116428,196,0,0,50.0
117594,197,19,2,30.0
118659,198,30,2,40.0
120396,199,30,2,50.0
120771,200,16,2,50.0
122251,201,59,2,35.0
122440,44,2,0,30.0
122658,202,58,2,10.0
123137,203,58,2,10.0
123430,204,33,2,10.0
123790,166,9,2,30.0
123981,205,12,2,50.0
124259,206,10,2,10.0
124363,207,24,2,40.0
124487,208,26,2,10.0
125039,209,44,2,30.0
125519,210,8,2,50.0
126492,211,19,2,35.0
127200,212,19,2,10.0
128185,70,8,2,40.0
128208,22,16,2,35.0
128463,213,43,2,10.0
129084,214,18,2,40.0
130784,215,17,2,10.0
131046,216,45,2,30.0
131681,217,21,2,50.0
131703,218,9,2,10.0
131837,219,23,2,10.0
132144,24,17,2,10.0
133706,220,60,11,35.0
133738,221,44,2,30.0
134264,205,12,2,10.0
134797,222,8,2,10.0
134863,223,8,2,10.0
135149,224,24,2,10.0
135831,225,30,2,10.0
136096,226,30,2,50.0
136396,227,13,2,35.0
136707,228,40,2,100.0
137589,229,7,2,40.0
140824,230,46,9,100.0
141444,231,42,2,10.0
143134,232,13,2,30.0
143253,233,14,2,30.0
143939,234,17,2,10.0
144062,235,42,2,20.0
144255,236,46,9,10.0
144478,237,16,2,40.0
144531,27,8,2,40.0
145619,238,45,2,40.0
146113,239,15,2,10.0
146279,240,6,2,50.0
146816,140,34,2,10.0
147965,241,24,2,10.0
149120,242,21,2,10.0
150400,87,8,2,10.0
150896,44,2,0,35.0
151004,243,43,2,50.0
151063,22,16,2,100.0
152354,244,42,2,10.0
152696,245,8,2,10.0
153513,246,52,2,35.0
153718,247,19,2,30.0
154730,248,8,2,50.0
155495,249,7,2,30.0
156300,250,8,2,50.0
159440,251,61,13,30.0
159506,66,7,2,30.0
160735,252,34,2,40.0
160819,162,24,2,50.0
161870,253,13,2,10.0
163194,254,7,2,100.0
163693,203,58,2,40.0
164323,255,2,0,35.0
165618,256,62,9,10.0
165842,257,11,2,10.0
165884,73,35,2,10.0
166391,258,11,2,100.0
167038,259,24,2,10.0
167800,260,63,2,100.0
168132,238,38,2,40.0
169403,261,58,2,50.0
170518,262,38,2,100.0
170580,263,8,2,10.0
171078,145,2,0,50.0
172539,264,10,2,10.0
172742,265,7,2,50.0
173415,266,19,2,35.0
173684,98,8,2,20.0
174642,267,11,2,10.0
175117,268,11,2,10.0
176477,269,13,2,50.0
176790,210,8,2,50.0
176894,270,23,2,35.0
178130,271,17,2,50.0
179068,272,64,2,35.0
181519,273,0,0,10.0
182459,274,44,2,30.0
182746,37,24,2,50.0
185384,163,6,2,10.0
185722,275,8,2,30.0
186570,276,19,2,30.0
187266,277,64,2,100.0
187533,223,8,2,100.0
187944,278,43,2,50.0
189655,279,11,2,10.0
190741,280,16,2,100.0
192353,281,53,2,30.0
192399,282,21,2,10.0
193529,283,6,2,100.0
193898,284,11,2,10.0
195347,172,8,2,10.0
195469,285,9,2,40.0
195694,176,12,2,30.0
197364,286,58,2,35.0
198046,128,50,2,100.0
198412,287,43,2,20.0
198483,288,38,2,10.0
198711,289,34,2,100.0
199092,290,65,14,100.0
199640,291,17,2,10.0
200234,292,0,0,100.0
200402,293,8,2,40.0
201548,294,62,9,30.0
202619,295,8,2,30.0
203649,166,35,2,50.0
204504,296,9,2,50.0
205963,297,8,2,100.0
206423,298,38,2,10.0
207259,299,35,2,40.0
207291,300,66,11,10.0
207782,301,16,2,30.0
207825,150,20,2,100.0
208147,302,17,2,50.0
208607,303,6,2,10.0
210276,304,24,2,100.0
210717,305,9,2,50.0
210838,303,6,2,100.0
211321,142,13,2,20.0
213220,306,11,2,10.0
213760,272,64,2,35.0
214786,307,35,2,10.0
215256,308,8,2,35.0
215949,309,21,2,10.0
216670,310,24,2,10.0
216683,223,8,2,10.0
217375,311,24,2,40.0
217516,312,30,2,100.0
217986,313,21,2,40.0
218121,314,67,6,10.0
221445,66,7,2,10.0
222217,315,68,9,30.0
223331,316,24,2,10.0
224435,227,21,2,30.0
224764,317,43,2,10.0
225717,127,69,15,35.0
225810,318,8,2,100.0
225826,33,16,2,30.0
225989,319,8,2,30.0
226638,129,53,2,100.0
227392,320,42,2,35.0
229011,321,30,2,10.0
231237,322,28,16,10.0
232131,179,8,2,10.0
232271,323,70,2,50.0
232945,324,37,2,30.0
233731,5,0,0,50.0
234623,325,71,2,10.0
235059,326,10,2,30.0
235842,327,70,2,50.0
235935,328,43,2,50.0
236172,329,30,2,35.0
240024,330,16,2,50.0
240144,331,50,2,35.0
240567,332,43,2,35.0
240951,38,16,2,50.0
241306,333,15,2,35.0
241548,334,8,2,50.0
241666,335,8,2,40.0
241980,336,30,2,40.0
242843,337,12,2,50.0
242891,338,16,2,100.0
243930,339,72,13,50.0
244349,340,8,2,50.0
244627,341,14,2,35.0
244761,342,8,2,10.0
245616,87,8,2,30.0
245963,343,6,2,10.0
246333,344,14,2,35.0
246655,136,15,2,10.0
250101,205,12,2,100.0
250184,46,17,2,10.0
251122,345,70,2,10.0
251377,87,8,2,10.0
251613,346,8,2,35.0
253106,347,9,2,50.0
254971,214,18,2,100.0
255719,19,13,2,35.0
256407,283,6,2,100.0
256925,73,35,2,35.0
258534,348,16,2,35.0
258884,349,19,2,10.0
259078,150,20,2,50.0
259223,350,18,17,100.0
259543,351,8,2,10.0
259778,352,7,2,10.0
259846,353,73,2,10.0
260897,266,19,2,30.0
261378,272,64,2,10.0
261829,354,74,2,35.0
262846,355,33,2,10.0
263163,38,16,2,30.0
263644,356,42,2,10.0
263877,4,2,0,50.0
265115,357,8,2,10.0
265276,358,75,2,40.0
265313,359,15,2,35.0
266268,360,33,2,10.0
267549,144,17,2,35.0
268330,162,24,2,30.0
269566,24,17,2,10.0
269614,361,50,2,50.0
271284,362,30,2,100.0
271558,363,53,2,40.0
273190,364,24,2,100.0
273979,365,11,2,30.0
274167,366,76,0,100.0
274308,367,24,2,35.0
274823,38,16,2,10.0
276641,368,77,7,30.0
277478,369,65,14,35.0
3373,222,8,2,35.0
4781,370,67,6,50.0
5555,371,78,13,10.0
6026,372,71,2,10.0
6242,373,79,0,10.0
7210,374,4,0,10.0
8362,187,8,2,30.0
8570,375,9,2,30.0
11104,376,11,2,10.0
12863,377,67,6,30.0
14449,378,80,0,100.0
16231,379,0,0,35.0
17003,263,8,2,10.0
20265,178,24,2,30.0
21870,380,11,2,10.0
22625,381,9,2,100.0
27624,377,67,6,100.0
28056,382,11,2,40.0
32793,383,81,0,30.0
34588,254,7,2,10.0
34864,384,82,13,40.0
36197,385,5,2,50.0
36715,386,35,2,10.0
36907,387,0,0,40.0
40330,61,38,2,10.0
40612,388,21,2,30.0
43619,389,42,2,30.0
49980,390,9,2,30.0
52832,391,19,2,10.0
57105,392,58,2,35.0
58363,39,10,2,100.0
61619,122,7,2,10.0
63956,393,5,2,30.0
64763,266,19,2,50.0
68943,394,67,6,10.0
69378,395,28,2,50.0
75723,164,21,2,10.0
77181,73,35,2,35.0
80683,396,83,2,30.0
80837,397,24,2,35.0
82407,398,84,2,10.0
85653,399,11,2,100.0
85656,400,7,2,50.0
86219,401,85,9,30.0
86243,402,86,4,10.0
86835,403,17,2,10.0
87746,404,45,2,100.0
89856,24,17,2,35.0
91931,405,2,0,50.0
92810,406,21,2,100.0
93698,407,2,0,100.0
95392,3,0,0,30.0
95932,370,67,6,40.0
99946,266,19,2,10.0
100459,408,8,2,40.0
101043,409,11,2,10.0
101559,410,30,2,10.0
101851,411,7,2,30.0
102327,202,58,2,10.0
102359,303,6,2,10.0
102430,412,50,2,40.0
104796,413,20,2,40.0
105214,279,11,2,35.0
105517,373,79,0,30.0
107258,125,42,2,10.0
108005,414,50,2,30.0
112026,264,10,2,20.0
114698,144,17,2,100.0
116210,415,87,14,50.0
117041,416,12,2,10.0
118135,368,77,7,30.0
119858,417,10,2,100.0
120807,418,26,2,50.0
124298,419,8,2,30.0
124874,227,43,2,35.0
125774,420,88,18,40.0
127429,11,6,2,30.0
129373,403,17,2,100.0
129716,207,24,2,35.0
132230,279,11,2,100.0
132930,421,67,6,30.0
134869,422,8,2,10.0
136205,423,19,2,40.0
143968,424,24,2,40.0
144803,246,52,2,30.0
146932,162,24,2,35.0
148744,425,50,2,100.0
150968,370,67,6,50.0
153042,31,21,2,40.0
153577,282,21,2,10.0
153662,426,58,2,50.0
156150,427,43,2,40.0
157273,428,16,2,40.0
157799,429,89,14,50.0
159732,430,43,2,50.0
160032,431,62,9,10.0
165319,176,12,2,30.0
167812,44,2,0,40.0
171295,288,38,2,30.0
173018,402,86,4,10.0
174326,432,90,0,40.0
174633,63,14,2,35.0
175003,433,16,2,35.0
176838,434,91,5,30.0
178667,435,43,2,35.0
184299,272,64,2,35.0
187145,436,17,2,100.0
196457,24,17,2,10.0
202182,163,6,2,30.0
202547,437,35,2,30.0
204864,438,8,2,50.0
204909,270,23,2,10.0
207965,170,7,2,50.0
212847,439,16,2,10.0
212849,440,24,2,100.0
215388,441,8,2,10.0
218421,442,2,0,35.0
221232,443,33,2,30.0
223402,444,8,2,40.0
224138,263,8,2,10.0
224236,445,43,2,10.0
227025,378,80,0,35.0
227275,378,80,0,50.0
227884,446,30,2,30.0
230249,447,11,2,10.0
231210,448,30,2,50.0
232103,449,15,2,35.0
234205,450,24,2,20.0
235011,24,17,2,10.0
237436,25,18,2,10.0
238120,73,35,2,30.0
240353,40,16,2,50.0
240401,15,10,2,100.0
241214,451,6,2,10.0
243879,187,8,2,35.0
244171,197,19,2,100.0
244643,342,8,2,10.0
250764,452,7,2,10.0
250892,311,24,2,30.0
251150,453,9,2,10.0
252627,176,12,2,10.0
253855,454,79,0,30.0
254160,455,8,2,35.0
258109,315,68,9,40.0
258747,275,8,2,50.0
264543,456,42,2,10.0
264657,54,6,2,30.0
266283,457,17,2,100.0
267293,215,8,2,10.0
269688,266,19,2,10.0
269799,121,9,2,10.0
271135,31,21,2,10.0
271144,43,26,2,30.0
274056,24,17,2,30.0
277711,458,62,9,35.0
278418,272,64,2,10.0
6910,459,17,2,10.0
7913,460,8,2,50.0
58516,461,13,2,35.0
59971,462,16,2,30.0
60244,463,16,2,50.0
79089,464,5,2,30.0
98758,373,79,0,30.0
113817,133,54,11,30.0
126604,465,42,2,30.0
146348,466,7,2,10.0
172760,22,16,2,30.0
187763,467,9,2,35.0
196108,24,17,2,35.0
206202,468,19,2,20.0
271622,469,1,19,10.0
3675,470,92,20,30.0
6366,471,93,20,30.0
13872,470,92,20,20.0
16654,472,94,20,40.0
16673,473,95,20,35.0
17183,474,96,20,30.0
18384,475,97,20,40.0
55217,476,98,20,30.0
80908,477,99,20,35.0
94985,478,99,20,40.0
105476,474,100,20,30.0
124888,479,101,20,30.0
126644,474,102,20,35.0
131126,470,92,20,35.0
134556,480,103,20,30.0
136633,481,104,20,35.0
137437,482,105,20,30.0
141518,476,98,20,30.0
152107,474,96,20,50.0
156502,474,100,20,35.0
157118,483,106,20,10.0
158627,484,107,20,35.0
164533,485,101,20,50.0
182987,486,108,20,10.0
187810,487,99,20,50.0
189750,488,109,20,30.0
214920,477,99,20,40.0
217740,471,93,20,40.0
229501,474,96,20,30.0
240440,470,92,20,35.0
241268,470,92,20,35.0
248325,474,84,20,35.0
254982,489,110,20,30.0
267172,490,111,20,30.0
12,491,8,2,10.0
67997,492,7,2,100.0
14,493,70,2,10.0
164027,119,0,0,10.0
174791,275,8,2,40.0
259901,494,90,0,10.0
242,495,62,9,40.0
487,40,16,2,10.0
626,496,112,10,50.0
899,497,113,9,30.0
901,498,42,2,30.0
1025,499,67,6,35.0
1140,500,43,2,20.0
1343,501,67,6,35.0
1435,54,6,2,40.0
1486,502,54,11,100.0
1733,503,49,2,35.0
1863,504,114,9,50.0
1903,505,115,21,40.0
2411,506,24,2,40.0
2766,507,16,2,50.0
3032,508,116,11,50.0
3556,509,59,2,100.0
4092,510,14,2,30.0
4131,511,67,6,100.0
4285,512,21,2,100.0
4514,513,117,7,30.0
4571,133,54,11,30.0
4784,514,10,2,30.0
5126,98,8,2,100.0
5471,470,92,20,100.0
5506,515,9,2,20.0
5543,516,38,2,30.0
5581,517,116,11,30.0
5604,518,114,9,50.0
5815,519,38,2,10.0
5916,520,54,11,35.0
6120,521,35,2,40.0
6251,50,28,2,35.0
6431,522,16,2,35.0
6507,523,118,20,30.0
6543,524,6,2,35.0
7105,525,67,6,10.0
7125,526,119,2,30.0
7158,272,64,2,35.0
7286,527,17,2,30.0
7426,528,8,2,10.0
7864,32,22,3,20.0
8361,133,54,11,30.0
8453,529,8,2,50.0
8529,530,120,20,10.0
8660,531,121,10,30.0
8674,532,122,22,30.0
8681,533,24,2,35.0
8685,261,58,2,35.0
9080,534,123,8,30.0
9224,88,30,2,10.0
9381,535,124,6,10.0
9414,536,125,6,40.0
9571,537,126,9,30.0
9908,538,58,2,40.0
10118,140,34,2,50.0
10494,205,12,2,30.0
10532,539,127,6,30.0
10570,532,122,22,10.0
10590,540,22,3,30.0
10649,541,128,23,30.0
10819,542,30,2,30.0
11120,543,91,5,100.0
11245,325,0,0,10.0
11554,40,16,2,40.0
11690,544,85,9,35.0
11724,545,11,2,50.0
11768,546,129,24,20.0
11832,547,20,2,10.0
11944,548,77,7,30.0
11993,264,10,2,40.0
12189,549,130,20,30.0
12264,550,18,2,40.0
12272,551,131,25,20.0
12331,552,58,2,35.0
12512,553,132,14,35.0
12835,315,68,9,40.0
13088,554,56,12,20.0
13093,474,102,20,30.0
13221,555,133,0,50.0
13479,290,65,14,35.0
13600,552,58,2,10.0
13664,556,8,2,10.0
13722,557,52,2,50.0
14049,558,2,0,10.0
14079,559,134,20,50.0
14212,560,58,2,50.0
14336,370,67,6,30.0
14387,561,135,26,40.0
14461,562,113,9,35.0
15049,563,16,2,30.0
15418,564,108,20,30.0
15459,565,50,2,10.0
15523,566,22,3,30.0
15957,508,116,11,30.0
16086,567,67,6,40.0
16130,568,8,2,35.0
16151,569,136,11,40.0
16155,41,25,3,50.0
16263,55,50,2,10.0
16319,570,137,11,50.0
16504,571,138,3,30.0
16634,246,52,2,50.0
16943,508,116,11,10.0
16999,362,30,2,50.0
17282,572,11,2,40.0
17507,573,13,2,40.0
17842,398,84,2,30.0
17890,574,50,2,20.0
17950,575,22,3,35.0
18097,576,126,9,30.0
18199,577,10,2,100.0
18323,578,58,2,50.0
18527,579,139,18,50.0
19085,580,50,2,100.0
19974,581,67,6,35.0
20060,582,38,2,50.0
20147,142,13,2,10.0
20201,583,13,2,35.0
20401,496,112,10,30.0
20911,584,16,2,100.0
20983,585,43,2,50.0
21031,362,30,2,40.0
21252,101,34,2,30.0
21268,198,33,2,100.0
21364,36,8,2,35.0
21368,586,140,6,35.0
21404,587,2,0,10.0
21484,588,50,2,30.0
21576,344,14,2,35.0
21659,223,8,2,35.0
21660,589,14,2,100.0
21860,291,17,2,10.0
22012,590,141,11,10.0
22082,83,41,8,30.0
22121,591,142,6,35.0
22338,283,6,2,35.0
22343,592,143,7,30.0
22362,137,8,2,35.0
22648,593,144,13,40.0
22710,594,113,9,35.0
22981,595,145,13,30.0
23021,36,8,2,20.0
23296,596,54,11,100.0
23366,597,2,0,100.0
23571,598,8,2,50.0
23680,599,8,2,10.0
23902,377,67,6,10.0
24188,600,38,2,10.0
24194,601,19,2,30.0
24261,370,67,6,100.0
24664,602,146,7,10.0
24921,603,12,2,30.0
25395,604,15,2,100.0
25419,605,137,11,20.0
25533,606,67,6,40.0
25583,498,42,2,10.0
25636,607,67,6,50.0
25695,608,26,2,35.0
25768,609,60,11,35.0
25890,610,147,2,10.0
25893,611,148,9,30.0
25895,612,58,2,10.0
26371,44,2,0,100.0
26443,613,149,13,30.0
26509,582,38,2,10.0
26525,614,8,2,100.0
26583,615,81,0,10.0
26706,54,6,2,30.0
26806,616,116,11,20.0
26813,617,150,12,30.0
26979,432,90,0,10.0
27140,582,38,2,50.0
27462,618,13,2,10.0
27568,619,67,6,100.0
27650,590,141,11,30.0
27740,36,8,2,100.0
27812,275,8,2,35.0
27813,620,16,2,35.0
28091,621,10,2,10.0
28204,622,3,0,100.0
28262,623,8,2,40.0
28360,624,58,2,20.0
28492,625,67,6,35.0
28591,626,14,2,35.0
28632,44,2,0,40.0
28648,627,70,2,20.0
28663,478,99,20,10.0
28735,628,151,9,100.0
28764,402,86,4,30.0
28800,629,152,20,100.0
28804,630,0,0,100.0
28938,194,15,2,40.0
29259,631,1,2,40.0
29694,133,54,11,50.0
29702,266,19,2,100.0
29855,632,45,2,100.0
30144,526,153,2,10.0
30261,370,67,6,30.0
30273,633,24,2,30.0
30341,634,71,2,10.0
30445,41,25,3,30.0
30509,635,154,6,100.0
30527,72,15,2,50.0
30712,591,142,6,10.0
30727,636,47,9,30.0
30806,8,3,0,30.0
30898,542,30,2,50.0
30972,637,39,2,50.0
31466,638,0,0,30.0
31619,639,0,0,10.0
31652,640,30,2,10.0
31826,641,6,2,100.0
32329,642,16,2,35.0
32440,52,29,4,10.0
32467,380,11,2,20.0
32483,470,92,20,20.0
32627,643,155,2,50.0
32721,644,156,13,40.0
32773,645,5,2,30.0
32817,646,66,11,10.0
32963,647,19,2,100.0
33336,648,89,14,10.0
33487,605,137,11,30.0
33535,649,60,11,40.0
33580,650,15,2,30.0
33816,651,0,0,35.0
33875,44,2,0,30.0
33888,652,67,6,50.0
33890,653,12,2,20.0
33943,654,157,13,30.0
34148,655,116,11,50.0
34215,300,66,11,30.0
34244,656,67,6,50.0
34300,119,0,0,40.0
34823,657,151,9,30.0
34936,658,28,2,40.0
34994,659,1,27,100.0
35055,373,79,0,30.0
35321,660,8,2,35.0
35513,661,158,10,50.0
35910,662,8,2,20.0
36003,540,22,3,30.0
36041,663,8,2,50.0
36417,664,159,0,100.0
36656,665,1,28,30.0
36701,666,19,2,100.0
36811,650,15,2,100.0
37074,667,71,2,100.0
37293,366,76,0,50.0
37310,560,58,2,35.0
37538,41,25,3,10.0
37546,472,160,20,30.0
37550,170,7,2,20.0
37567,668,161,6,40.0
37615,669,33,2,30.0
37691,434,91,5,30.0
37712,142,13,2,30.0
37950,373,79,0,10.0
37974,375,9,2,10.0
37989,670,8,2,100.0
38023,671,8,2,35.0
38219,672,162,20,50.0
38229,673,8,2,30.0
38281,470,92,20,35.0
38418,674,1,8,30.0
38464,675,163,26,35.0
38556,454,79,0,10.0
38762,38,16,2,30.0
38802,434,91,5,30.0
39281,676,43,2,50.0
39396,677,113,9,30.0
39602,133,54,11,100.0
39773,162,24,2,50.0
40012,678,164,4,50.0
40110,679,64,2,10.0
40299,680,13,2,10.0
40559,36,8,2,10.0
40841,163,6,2,40.0
40919,39,10,2,100.0
40943,681,55,2,50.0
40958,682,81,0,30.0
41057,683,2,0,100.0
41135,594,113,9,40.0
41183,377,67,6,35.0
41278,684,15,2,100.0
41425,402,86,4,35.0
41586,685,8,2,100.0
41596,686,165,29,50.0
41667,687,8,2,10.0
41701,688,166,13,30.0
41757,373,79,0,100.0
41841,689,79,0,10.0
42032,690,54,11,50.0
42123,691,7,2,40.0
42128,410,19,2,50.0
42419,692,9,2,35.0
42434,693,8,2,50.0
42651,694,24,2,10.0
42679,695,54,11,100.0
42724,696,13,2,40.0
42914,697,14,2,30.0
42962,454,79,0,10.0
43246,3,0,0,40.0
43418,698,2,0,10.0
43687,87,8,2,30.0
43806,699,34,2,35.0
43842,176,12,2,10.0
43909,532,122,22,30.0
43962,700,137,11,30.0
44296,508,116,11,30.0
44297,402,86,4,30.0
44634,701,67,6,40.0
44728,299,35,2,35.0
44768,702,11,2,35.0
44845,33,16,2,30.0
44925,703,67,6,35.0
45002,704,167,5,30.0
45666,705,168,30,35.0
46006,706,54,11,100.0
46050,707,2,0,40.0
46184,708,9,2,10.0
46269,709,169,8,30.0
47037,710,113,9,40.0
47128,711,19,2,35.0
47448,482,105,20,30.0
47613,712,39,2,20.0
47635,41,25,3,10.0
48025,713,6,2,50.0
48046,714,9,2,10.0
48445,715,9,2,40.0
48494,716,8,2,100.0
48539,712,39,2,30.0
48595,717,51,2,30.0
48630,2,43,2,35.0
49109,718,23,2,40.0
49204,719,24,2,20.0
49335,720,8,2,10.0
49460,2,5,2,40.0
49582,721,170,13,30.0
49634,722,171,31,100.0
49954,723,9,2,10.0
50092,223,8,2,50.0
50165,724,17,2,50.0
50201,725,172,6,35.0
50409,726,116,11,30.0
50521,727,33,2,50.0
50605,24,17,2,10.0
50628,728,173,7,35.0
50858,729,1,2,20.0
51375,730,12,2,100.0
51803,731,0,0,35.0
51856,10,5,2,100.0
51944,732,17,2,100.0
52002,733,44,2,10.0
52060,1,0,0,40.0
52425,734,26,2,10.0
52531,735,67,6,40.0
52635,66,7,2,30.0
52807,736,79,0,40.0
52847,210,8,2,35.0
52917,724,17,2,50.0
53042,737,45,2,100.0
53140,738,18,2,10.0
53174,533,24,2,30.0
53189,739,39,2,10.0
53281,740,0,0,10.0
53418,741,17,2,30.0
53614,742,174,7,35.0
53628,743,145,13,30.0
53688,744,175,13,30.0
54118,745,159,0,50.0
54148,746,116,11,100.0
54206,747,11,2,30.0
54453,214,18,2,10.0
54564,748,34,2,35.0
54648,749,44,2,10.0
54850,508,116,11,50.0
54911,750,8,2,20.0
55178,751,55,2,30.0
55187,752,8,2,50.0
55734,373,79,0,40.0
55892,753,16,2,50.0
55894,754,67,6,30.0
55927,755,34,2,20.0
56103,756,66,11,20.0
56271,757,67,6,30.0
56272,196,0,0,20.0
56276,758,99,20,20.0
56360,759,176,10,40.0
56391,760,177,2,50.0
56399,2,124,6,100.0
56856,556,8,2,30.0
56959,761,43,2,100.0
57006,762,55,2,35.0
57039,763,122,32,10.0
57148,764,142,6,30.0
57412,368,77,7,30.0
57449,765,178,9,30.0
57515,766,179,7,50.0
